Transaction_ID,Transaction_Timestamp,Customer_ID,Date_of_Birth,Gender,Sector,Store_or_Service_ID,Store_Type,Payment_Method,Card_Type,Card_Category,Wallet_Provider,Transaction_Amount_GBP,Payment_Status,Transaction_Channel,Government_Service,Crypto_Type,Spending_Limit_Used,Customer_Segment,Store_or_Service_Name,Device_Type,Promo_Code,App_Version,Merchant_Category_Code,Location
T02116,05-10-2024 03:34:44,001449,07-09-1945,Female,Government Services,Urban Planning Office,Control,Digital_Wallet,None,None,PayPal,38.55,Failed,In_App,Yes,None,No,High,Urban Planning Office,Laptop,SUMMER24,3.0.0,126,Eastmoor
T02117,29-05-2025 07:07:43,001019,09-11-1974,Female,Government Services,Metro Transit,Control,Card,Visa,Prepaid,None,486.24,Failed,In_Store,Yes,None,No,Medium,Metro Transit,Mobile,WINTER25,3.1.0,967,Black Lake
T02118,25-05-2024 23:53:26,001556,12-11-1994,Male,Government Services,Citizens Service Center,Control,Virtual_Card,None,None,None,31.15,Failed,In_App,Yes,None,Yes,High,Citizens Service Center,POS_Terminal,SUMMER24,1.0.0,453,Fairview
T02119,16-04-2025 21:16:55,000576,06-09-1966,Female,Entertainment,CinemaWorld,Control,Virtual_Card,None,None,None,343.52,Failed,Online,No,None,No,Low,CinemaWorld,Laptop,SUMMER24,2.0.0,806,Westhaven
T02120,16-02-2024 00:47:01,000060,22-03-1994,Female,Retail,MegaGadgets,Trial,QR_Payment,None,None,None,261.93,Failed,Online,No,None,No,Low,MegaGadgets,,NONE,3.1.0,987,Johnsville
T02121,01-08-2024 02:13:20,001344,17-08-1947,Male,Retail,GameSphere,Control,Digital_Wallet,None,None,PayPal,92.12,Failed,In_App,No,None,No,High,GameSphere,Laptop,SUMMER24,3.0.0,445,Oakridge
T02122,27-08-2025 12:51:55,001006,10-08-1984,Male,Retail,ActiveSports,Trial,Cryptocurrency,None,None,None,263.54,Failed,Online,No,Other,No,High,ActiveSports,Laptop,SUMMER24,3.1.0,443,Fairview
T02123,22-07-2025 17:21:15,000011,03-05-1973,Female,Government Services,Public Transport Hub,Control,Digital_Wallet,None,None,PayPal,262.77,Failed,In_App,Yes,None,No,High,Public Transport Hub,Laptop,NONE,2.2.0,663,Riverton
T02124,30-07-2025 20:49:45,000562,08-12-1965,Female,Retail,UrbanBites,Control,Card,Visa,Prepaid,None,384.88,Failed,In_Store,No,None,No,Medium,UrbanBites,POS_Terminal,SUMMER24,2.0.0,418,Oakridge
T02125,31-10-2025 11:33:54,000339,09-06-1993,Female,Government Services,Electricity Authority,Control,Virtual_Card,None,None,None,271.79,Failed,Online,Yes,None,No,Low,Electricity Authority,POS_Terminal,SUMMER24,3.0.0,999,Fairview
T02126,15-10-2025 08:52:43,001301,02-02-1977,Male,Entertainment,PlayZone Arcade,Trial,Digital_Wallet,None,None,Wish,9.48,Failed,In_App,No,None,No,Medium,PlayZone Arcade,Laptop,WINTER25,2.1.0,549,Riverton
T02127,07-02-2025 00:39:30,000638,12-03-1977,Male,Retail,FunZone Amusements,Control,QR_Payment,None,None,None,259.11,Failed,In_Store,No,None,No,Medium,FunZone Amusements,,NONE,2.1.0,200,Stonebridge
T02128,28-06-2024 08:04:10,001006,10-08-1984,Male,Government Services,Electricity Authority,Trial,Card,Mastercard,Credit,None,53.72,Failed,In_App,Yes,None,No,High,Electricity Authority,Computer,SUMMER24,3.1.0,592,Stonebridge
T02129,29-01-2024 23:37:40,000250,03-02-2000,Male,Retail,BookNest,Control,QR_Payment,None,None,None,3.43,Failed,Online,No,None,No,Low,BookNest,Mobile,NONE,2.1.0,359,Johnsville
T02130,14-10-2024 06:54:13,000900,18-01-1991,Female,Retail,StyleCorner,Control,QR_Payment,None,None,None,355.96,Failed,In_Store,No,None,No,Low,StyleCorner,POS_Terminal,SUMMER24,1.1.0,524,Oakridge
T02131,23-10-2024 02:15:13,000243,04-03-1976,Female,Retail,DailyGrocer,Control,Card,Visa,Debit,None,38.99,Failed,In_Store,No,None,No,Low,DailyGrocer,Laptop,WINTER25,1.0.0,901,Riverton
T02132,22-09-2024 09:39:31,000696,02-06-1966,Male,Government Services,Social Services Center,Control,Virtual_Card,None,None,None,454.97,Failed,Online,Yes,None,No,Medium,Social Services Center,POS_Terminal,NONE,2.0.0,488,Oakridge
T02133,07-08-2025 22:02:53,000524,23-04-1981,Male,Government Services,Fire & Safety Department,Control,Digital_Wallet,None,None,Revolut,226.59,Failed,In_App,Yes,None,No,Low,Fire & Safety Department,Mobile,SUMMER24,2.1.0,998,Kingsport
T02134,05-05-2025 19:09:33,001405,07-05-1972,Male,Retail,CoffeeLounge,Trial,QR_Payment,None,None,None,423.95,Failed,In_App,No,None,No,Medium,CoffeeLounge,POS_Terminal,WINTER25,1.0.0,109,Eastmoor
T02135,06-01-2024 09:28:10,001744,26-01-1960,Male,Retail,QuickCafe,Trial,Virtual_Card,None,None,None,76.94,Failed,Online,No,None,Yes,Low,QuickCafe,Laptop,NONE,3.0.0,919,Fairview
T02136,01-01-2025 06:49:29,001858,16-11-1984,Male,Retail,TrendyWear,Control,Card,Amex,Prepaid,None,482.99,Failed,In_App,No,None,No,Low,TrendyWear,Laptop,WINTER25,3.2.1,337,Oakridge
T02137,12-10-2024 13:30:07,001348,,Female,Government Services,Road Safety Office,Control,Cryptocurrency,None,None,None,419.03,Failed,In_Store,Yes,Ethereum,No,Low,Road Safety Office,POS_Terminal,SUMMER24,2.0.0,364,Black Lake
T02138,29-08-2025 12:53:25,001467,09-02-1957,Female,Retail,CityBakery,Control,Virtual_Card,None,None,None,17.54,Failed,Online,No,None,No,Low,CityBakery,Mobile,SUMMER24,3.0.0,922,Kingsport
T02139,26-10-2025 23:28:01,001826,20-03-1975,Female,Government Services,Water Board,Control,Card,Visa,Debit,None,408.31,Failed,In_Store,Yes,None,No,Low,Water Board,Computer,NONE,2.1.0,293,Westhaven
T02140,23-09-2025 10:31:25,000950,03-02-2008,Female,Retail,TechWorld Electronics,Trial,Virtual_Card,None,None,None,405.42,Failed,In_Store,No,None,Yes,Low,TechWorld Electronics,Computer,NONE,2.2.0,997,Johnsville
T02141,24-08-2024 19:23:32,001662,19-09-1985,Male,Retail,StyleCorner,Control,QR_Payment,None,None,None,128.29,Failed,In_Store,No,None,No,Medium,StyleCorner,POS_Terminal,WINTER25,2.2.0,400,Brandybrug
T02142,10-10-2025 19:14:54,000174,12-08-1955,Male,Government Services,Health Department,Control,Virtual_Card,None,None,None,422.53,Failed,Online,Yes,None,No,Low,Health Department,POS_Terminal,WINTER25,1.2.0,612,Black Lake
T02143,10-01-2024 07:20:20,000230,10-12-2003,Female,Retail,FunZone Amusements,Control,Card,Amex,Debit,None,103.14,Failed,In_App,No,None,No,Low,FunZone Amusements,POS_Terminal,NONE,2.1.0,813,Riverton
T02144,30-03-2025 10:35:59,000378,21-04-1976,Female,Retail,HomeNeeds,Control,Card,Mastercard,Prepaid,None,107.22,Failed,Online,No,None,No,Low,HomeNeeds,Laptop,WINTER25,2.1.0,849,Oakridge
T02145,15-04-2025 17:23:37,000997,22-01-1945,Male,Government Services,Social Services Center,Trial,Card,Visa,Credit,None,223.03,Failed,In_App,Yes,None,No,Medium,Social Services Center,Mobile,SUMMER24,2.1.0,751,Riverton
T02146,14-12-2024 08:06:59,000830,28-08-2004,Male,Retail,CineMax,Control,Digital_Wallet,None,None,PayPal,428.36,Failed,In_Store,No,None,No,Medium,CineMax,Computer,NONE,2.1.0,192,Kingsport
T02147,14-05-2024 22:33:57,001282,18-02-1949,Female,Government Services,Social Services Center,Control,Digital_Wallet,None,None,Revolut,357.1,Failed,Online,Yes,None,No,High,Social Services Center,Laptop,NONE,2.0.0,594,Brandybrug
T02148,07-06-2025 21:38:45,001096,19-02-1982,Male,Government Services,Public Records Office,Control,QR_Payment,None,None,None,429.86,Failed,In_Store,Yes,None,No,High,Public Records Office,POS_Terminal,NONE,,227,Eastmoor
T02149,07-02-2024 11:57:49,001881,11-02-2005,Male,Telecom,Connect Telecom,Control,QR_Payment,None,None,None,189.8,Failed,In_Store,No,None,No,Low,Connect Telecom,POS_Terminal,NONE,3.1.0,198,Johnsville
T02150,22-09-2024 08:50:34,001061,24-08-1988,Male,Retail,TrendLab,Trial,Card,Amex,Debit,None,479.93,Failed,In_Store,No,None,No,Medium,TrendLab,Computer,SUMMER24,1.0.0,599,Fairview
T02151,03-04-2024 20:16:15,000238,22-02-2002,Male,Retail,FunZone Amusements,Trial,QR_Payment,None,None,None,466.58,Failed,In_App,No,None,No,Medium,FunZone Amusements,Computer,WINTER25,1.1.0,205,Fairview
T02152,27-10-2025 01:49:05,001034,18-01-1973,Male,Retail,PrimeBakery,Trial,Cryptocurrency,None,None,None,182.26,Failed,In_App,No,Ethereum,No,Low,PrimeBakery,Laptop,NONE,2.1.0,994,Westhaven
T02153,14-06-2024 08:28:37,001966,05-10-1982,Male,Government Services,Tax Office,Control,Cryptocurrency,None,None,None,429.13,Failed,In_App,Yes,Other,No,Low,Tax Office,Laptop,SUMMER24,3.1.0,838,Westhaven
T02154,15-08-2024 02:34:45,001146,25-12-1954,Male,Government Services,City Council Office,Control,Virtual_Card,None,None,None,3.36,Failed,In_App,Yes,None,No,Medium,City Council Office,Mobile,NONE,1.2.0,448,Eastmoor
T02155,14-05-2024 01:09:33,000685,17-10-1988,Male,Government Services,Fire & Safety Department,Trial,Card,Amex,Prepaid,None,385.68,Failed,Online,Yes,None,No,Low,Fire & Safety Department,Laptop,SUMMER24,3.0.0,594,Fairview
T02156,30-03-2025 19:33:13,000124,21-04-1988,Male,Telecom,ConnectStore,Control,Virtual_Card,None,None,None,364.28,Failed,Online,No,None,No,High,ConnectStore,POS_Terminal,WINTER25,2.0.0,662,Eastmoor
T02157,05-10-2025 20:39:00,001170,05-02-1967,Prefer not to say,Government Services,Metro Transit,Control,Virtual_Card,None,None,None,205.52,Failed,In_App,Yes,None,Yes,Low,Metro Transit,Laptop,SUMMER24,1.0.0,949,Black Lake
T02158,26-05-2024 17:34:23,001399,21-06-2008,Female,Government Services,Health Department,Control,Cryptocurrency,None,None,None,224.06,Failed,Online,Yes,Bitcoin,No,Low,Health Department,POS_Terminal,NONE,1.0.0,640,Oakridge
T02159,06-08-2025 22:50:00,001502,24-10-1999,Female,Retail,FunZone Amusements,Control,Virtual_Card,None,None,None,82.95,Failed,In_App,No,None,Yes,Medium,FunZone Amusements,Mobile,NONE,3.2.1,340,Kingsport
T02160,26-01-2025 22:33:25,000556,12-03-2008,Prefer not to say,Retail,CityBakery,Trial,Virtual_Card,None,None,None,361.55,Failed,In_Store,No,None,No,Low,CityBakery,POS_Terminal,WINTER25,1.2.0,730,Stonebridge
T02161,26-09-2024 23:58:45,000122,25-05-1992,Female,Government Services,Citizens Service Center,Control,QR_Payment,None,None,None,336.93,Failed,In_App,Yes,None,No,Low,Citizens Service Center,Computer,WINTER25,2.2.0,552,Brandybrug
T02162,27-11-2024 17:10:16,000965,13-03-1950,Prefer not to say,Entertainment,CinemaWorld,Control,QR_Payment,None,None,None,45.82,Failed,In_Store,No,None,No,Low,CinemaWorld,Laptop,NONE,1.1.0,557,Fairview
T02163,29-07-2024 20:07:30,001021,02-09-2004,Male,Retail,QuickShop,Control,Card,Visa,Credit,None,154.36,Failed,Online,No,None,No,Low,QuickShop,Laptop,SUMMER24,1.2.0,547,Brandybrug
T02164,04-11-2024 12:22:49,001253,26-11-1961,Male,Retail,HomeNeeds,Trial,Digital_Wallet,None,None,Wish,195.08,Failed,In_App,No,None,No,Low,HomeNeeds,Computer,SUMMER24,2.2.0,553,Eastmoor
T02165,06-07-2024 14:17:53,000021,05-04-1990,Female,Telecom,ConnectStore,Control,Card,Mastercard,Debit,None,388.0,Failed,Online,No,None,No,Low,ConnectStore,POS_Terminal,SUMMER24,2.2.0,188,Stonebridge
T02166,03-02-2025 23:11:08,000703,19-12-1944,Male,Retail,MegaMall,Control,QR_Payment,None,None,None,233.03,Failed,In_Store,No,None,No,High,MegaMall,POS_Terminal,WINTER25,1.1.0,228,Riverton
T02167,03-07-2025 23:45:29,001143,25-03-1979,Male,Entertainment,PlayZone Arcade,Control,Cryptocurrency,None,None,None,491.74,Failed,Online,No,Other,No,Low,PlayZone Arcade,Computer,SUMMER24,3.0.0,840,Stonebridge
T02168,11-04-2025 09:44:32,001907,22-08-2005,Female,Retail,GadgetHouse,Trial,Virtual_Card,None,None,None,116.04,Failed,In_App,No,None,No,Low,GadgetHouse,Laptop,SUMMER24,3.2.1,463,Stonebridge
T02169,03-05-2024 18:19:44,001584,20-11-1983,Male,Government Services,Electricity Authority,Control,Virtual_Card,None,None,None,447.71,Failed,Online,Yes,None,Yes,Medium,Electricity Authority,POS_Terminal,NONE,1.2.0,290,Riverton
T02170,06-08-2025 06:04:26,001188,26-08-2007,Male,Retail,GadgetHouse,Trial,Digital_Wallet,None,None,PayPal,359.01,Failed,In_Store,No,None,No,Medium,GadgetHouse,Mobile,SUMMER24,3.2.1,809,Fairview
T02171,30-08-2024 11:43:09,000292,11-11-1985,Male,Government Services,Metro Transit,Trial,Card,Visa,Prepaid,None,223.44,Failed,In_App,Yes,None,No,Low,Metro Transit,Laptop,SUMMER24,2.0.0,879,Eastmoor
T02172,14-06-2025 08:18:39,000254,15-07-1971,Female,Government Services,Transport Authority,Control,Cryptocurrency,None,None,None,267.15,Failed,In_App,Yes,Bitcoin,No,Low,Transport Authority,POS_Terminal,NONE,1.1.0,230,Riverton
T02173,16-05-2025 12:09:20,000998,20-06-1985,Female,Government Services,Public Housing Office,Control,Card,Mastercard,Debit,None,110.34,Failed,Online,Yes,None,No,Low,Public Housing Office,Computer,NONE,1.1.0,588,Stonebridge
T02174,19-03-2025 19:02:59,001350,05-06-1993,Male,Retail,EliteElectronics,Control,Virtual_Card,None,None,None,185.4,Failed,In_Store,No,None,No,Low,EliteElectronics,Computer,WINTER25,2.1.0,845,Brandybrug
T02175,15-03-2024 10:56:34,000753,07-03-1947,Female,Retail,MegaGadgets,Control,Cryptocurrency,None,None,None,232.32,Failed,In_Store,No,Bitcoin,No,Low,MegaGadgets,Laptop,WINTER25,2.1.0,130,Riverton
T02176,09-06-2024 04:56:21,001461,05-02-1954,Male,Retail,MegaMall,Control,Virtual_Card,None,None,None,324.2,Failed,In_Store,No,None,Yes,Medium,MegaMall,POS_Terminal,NONE,3.2.1,471,Fairview
T02177,07-06-2024 14:09:28,000539,11-05-1961,Female,Government Services,Tax Office,Control,Cryptocurrency,None,None,None,107.48,Failed,In_Store,Yes,Other,No,Medium,Tax Office,Mobile,SUMMER24,3.1.0,728,Fairview
T02178,30-12-2024 02:06:59,001872,17-04-1970,Male,Government Services,Municipal Services Office,Control,Cryptocurrency,None,None,None,339.18,Failed,Online,Yes,Bitcoin,No,Medium,Municipal Services Office,Computer,SUMMER24,2.0.0,268,Johnsville
T02179,06-04-2025 06:24:24,001045,15-06-2007,Female,Retail,GreenGrocers,Control,Virtual_Card,None,None,None,399.14,Failed,Online,No,None,No,Low,GreenGrocers,Mobile,SUMMER24,2.2.0,111,Stonebridge
T02180,04-12-2024 13:59:11,000890,15-01-1963,Female,Government Services,Community Health Center,Control,Cryptocurrency,None,None,None,319.31,Failed,Online,Yes,Ethereum,No,Low,Community Health Center,POS_Terminal,NONE,3.1.0,328,Kingsport
T02181,18-01-2025 20:47:05,000856,07-04-1971,Female,Retail,QuickShop,Trial,QR_Payment,None,None,None,414.59,Failed,In_Store,No,None,No,Low,QuickShop,POS_Terminal,SUMMER24,1.2.0,672,Fairview
T02182,05-10-2024 08:35:31,001484,02-06-1996,Female,Telecom,ConnectStore,Trial,Card,Visa,Prepaid,None,168.14,Failed,In_App,No,None,No,Low,ConnectStore,Laptop,WINTER25,3.0.0,272,Brandybrug
T02183,21-03-2024 03:06:16,000667,10-11-1964,Female,Retail,UrbanBites,Control,Virtual_Card,None,None,None,453.86,Failed,In_App,No,None,Yes,Medium,UrbanBites,Computer,SUMMER24,3.0.0,333,Fairview
T02184,13-04-2025 22:06:31,000527,25-06-2000,Male,Telecom,ConnectStore,Control,Cryptocurrency,None,None,None,4.6,Failed,In_Store,No,Ethereum,No,Low,ConnectStore,Computer,WINTER25,2.1.0,524,Riverton
T02185,04-12-2024 05:55:51,001595,19-05-1989,Male,Government Services,Public Library,Control,Digital_Wallet,None,None,PayPal,235.5,Failed,In_Store,Yes,None,No,Medium,Public Library,POS_Terminal,SUMMER24,1.0.0,154,Brandybrug
T02186,27-07-2025 11:29:03,001746,13-07-1981,Male,Retail,QuickCafe,Trial,Digital_Wallet,None,None,Wish,403.53,Failed,In_App,No,None,No,Medium,QuickCafe,Laptop,WINTER25,3.0.0,326,Brandybrug
T02187,29-09-2024 13:41:51,001507,04-04-1995,Male,Retail,EliteElectronics,Control,Virtual_Card,None,None,None,360.19,Failed,Online,No,None,Yes,Low,EliteElectronics,Laptop,NONE,2.0.0,391,Oakridge
T02188,17-12-2024 02:13:05,000549,17-09-1995,Female,Retail,ActiveGear,Trial,Card,Mastercard,Prepaid,None,196.33,Failed,Online,No,None,No,High,ActiveGear,Mobile,SUMMER24,1.0.0,409,Oakridge
T02189,07-02-2025 10:16:02,000883,09-07-1958,Female,Entertainment,CinemaWorld,Control,Card,Amex,Debit,None,104.73,Failed,In_Store,No,None,No,Low,CinemaWorld,Laptop,WINTER25,2.1.0,411,Westhaven
T02190,23-08-2025 20:00:24,001575,21-08-2005,Female,Retail,TrendLab,Control,Digital_Wallet,None,None,Wish,235.05,Failed,In_App,No,None,No,Medium,TrendLab,Computer,NONE,2.1.0,193,Westhaven
T02191,30-11-2024 13:40:40,001629,28-03-1978,Female,Retail,GameSphere,Control,Cryptocurrency,None,None,None,12.58,Failed,Online,No,Other,No,Medium,GameSphere,POS_Terminal,SUMMER24,3.0.0,399,Riverton
T02192,10-05-2025 22:30:50,001945,24-12-1972,Male,Retail,TrendLab,Trial,QR_Payment,None,None,None,175.68,Failed,In_App,No,None,No,High,TrendLab,Laptop,NONE,2.1.0,528,Stonebridge
T02193,22-03-2025 08:13:20,001711,11-11-1984,Female,Retail,JewelBox,Trial,Virtual_Card,None,None,None,344.64,Failed,Online,No,None,Yes,High,JewelBox,POS_Terminal,NONE,1.0.0,862,Riverton
T02194,11-04-2024 13:41:28,001027,20-10-1966,Male,Retail,ActiveGear,Trial,QR_Payment,None,None,None,195.11,Failed,In_App,No,None,No,Medium,ActiveGear,Mobile,NONE,2.0.0,553,Oakridge
T02195,12-09-2025 11:35:54,001831,,Male,Retail,JewelBox,Control,Virtual_Card,None,None,None,297.11,Failed,In_Store,No,None,Yes,Medium,JewelBox,Laptop,WINTER25,2.1.0,351,Kingsport
T02196,02-10-2024 13:12:33,000089,14-06-1969,Male,Retail,CityBakery,Control,Cryptocurrency,None,None,None,309.87,Failed,In_Store,No,Ethereum,No,Medium,CityBakery,Mobile,WINTER25,1.2.0,864,Riverton
T02197,14-02-2024 20:41:03,000307,18-05-1954,Male,Retail,PrimeBakery,Trial,Cryptocurrency,None,None,None,296.25,Failed,In_Store,No,Other,No,Medium,PrimeBakery,POS_Terminal,WINTER25,3.0.0,921,Fairview
T02198,11-05-2025 22:21:54,000339,09-06-1993,Female,Retail,BookNest,Control,QR_Payment,None,None,None,387.49,Failed,Online,No,None,No,Low,BookNest,Computer,WINTER25,3.2.1,515,Fairview
T02199,13-09-2024 07:12:37,000363,20-04-2001,Male,Telecom,SparkMobile,Trial,Card,Amex,Debit,None,195.05,Failed,Online,No,None,No,High,SparkMobile,POS_Terminal,SUMMER24,1.0.0,633,Oakridge
T02200,04-02-2024 22:59:19,000430,21-07-1964,Female,Retail,FastFuel,Control,Virtual_Card,None,None,None,191.5,Failed,Online,No,None,No,High,FastFuel,Computer,NONE,1.0.0,317,Westhaven
T02201,08-11-2024 12:33:23,000532,13-11-1965,Male,Retail,FashionPoint,Trial,Virtual_Card,None,None,None,328.88,Failed,Online,No,None,Yes,Low,FashionPoint,,SUMMER24,1.2.0,281,Johnsville
T02202,23-09-2025 01:54:19,000693,10-09-2007,Male,Retail,TechWorld Electronics,Control,Digital_Wallet,None,None,Wish,287.7,Failed,In_Store,No,None,No,Low,TechWorld Electronics,POS_Terminal,NONE,2.2.0,459,Oakridge
T02203,04-09-2025 13:31:37,000838,27-06-1987,Male,Government Services,Social Services Center,Control,Card,Amex,Prepaid,None,451.57,Failed,Online,Yes,None,No,Low,Social Services Center,Mobile,WINTER25,1.1.0,421,Oakridge
T02204,12-04-2025 17:24:30,000454,27-01-1958,Female,Retail,GadgetHouse,Trial,Digital_Wallet,None,None,Wish,208.58,Failed,In_Store,No,None,No,Medium,GadgetHouse,POS_Terminal,SUMMER24,1.1.0,934,Eastmoor
T02205,04-02-2025 11:56:42,000643,24-04-1958,Female,Retail,CoffeeLounge,Control,Card,Visa,Prepaid,None,170.03,Failed,In_App,No,None,No,Low,CoffeeLounge,Laptop,NONE,1.0.0,208,Black Lake
T02206,23-02-2024 06:25:20,000378,21-04-1976,Female,Government Services,Citizens Service Center,Trial,QR_Payment,None,None,None,428.22,Failed,Online,Yes,None,No,,Citizens Service Center,Mobile,WINTER25,3.2.1,156,Stonebridge
T02207,03-08-2025 17:38:46,001873,24-03-1983,Male,Government Services,Metro Transit,Control,Cryptocurrency,None,None,None,304.19,Failed,In_Store,Yes,Ethereum,No,Low,Metro Transit,Mobile,SUMMER24,3.0.0,740,Riverton
T02208,29-01-2024 02:28:55,001797,25-01-1977,Male,Retail,UrbanBites,Control,Cryptocurrency,None,None,None,336.25,Failed,In_Store,No,Bitcoin,No,Medium,UrbanBites,Laptop,NONE,3.0.0,645,Westhaven
T02209,04-03-2024 06:58:13,001028,21-09-1999,Female,Retail,TechStore,Control,Virtual_Card,None,None,,242.03,Failed,In_Store,No,None,Yes,Low,TechStore,Mobile,NONE,2.1.0,724,Brandybrug
T02210,09-04-2025 01:11:38,001743,11-07-1948,Female,Retail,GadgetHouse,Control,Cryptocurrency,None,None,None,477.16,Failed,In_App,No,Other,No,Medium,GadgetHouse,Mobile,WINTER25,1.1.0,714,Stonebridge
T02211,06-03-2024 00:49:42,000315,15-12-1965,Male,Retail,FreshMart,Trial,Digital_Wallet,None,None,PayPal,381.44,Failed,In_App,No,None,No,Low,FreshMart,Computer,SUMMER24,1.2.0,143,Fairview
T02212,07-11-2025 22:33:46,001930,11-11-1952,Male,Government Services,Urban Planning Office,Control,QR_Payment,None,None,None,21.63,Failed,Online,Yes,None,No,Medium,Urban Planning Office,Laptop,WINTER25,1.1.0,582,Westhaven
T02213,09-10-2024 02:49:36,001070,10-10-1963,Male,Retail,TrendLab,Control,Digital_Wallet,None,None,Wish,225.03,Failed,In_Store,No,None,No,Medium,TrendLab,Mobile,WINTER25,3.0.0,208,Johnsville
T02214,20-06-2025 07:57:49,001881,11-02-2005,Male,Government Services,Public Housing Office,Control,Digital_Wallet,None,None,Revolut,394.71,Failed,In_Store,Yes,None,No,Low,Public Housing Office,Laptop,NONE,1.0.0,765,Eastmoor
T02215,13-12-2025 03:19:24,000122,25-05-1992,Female,Retail,EliteElectronics,Control,QR_Payment,None,None,None,471.65,Failed,In_App,No,None,No,Low,EliteElectronics,Computer,WINTER25,1.1.0,272,Johnsville
T02216,01-04-2024 13:26:10,001136,11-10-1983,Male,Retail,TechStore,Trial,Card,Amex,Credit,None,449.71,Failed,In_Store,No,None,No,Low,TechStore,Laptop,NONE,2.0.0,995,Fairview
T02217,17-10-2025 08:45:24,001247,11-11-1994,Female,Government Services,Fire & Safety Department,Trial,Card,Visa,Debit,None,179.23,Failed,In_Store,Yes,None,No,Low,Fire & Safety Department,POS_Terminal,NONE,1.2.0,160,Stonebridge
T02218,04-09-2025 01:57:08,000309,22-11-1955,Male,Retail,HomeNeeds,Trial,QR_Payment,None,None,None,408.18,Failed,In_App,No,None,No,Low,HomeNeeds,POS_Terminal,NONE,3.2.1,817,Fairview
