Transaction_Timestamp,MonthPeriod,Sector,Payment_Method,Transaction_Channel,Payment_Group,Transaction_Amount_GBP,Payment_Status,Customer_Segment,Device_Type,DayOfWeek,DayOfWeekNum,Hour,Quarter,Location
2024-09-26 23:58:45,2024-09,Government Services,QR_Payment,In_App,Mobile/Digital Payment,336.93,Failed,Low,Computer,Thursday,3,23,3,Brandybrug
2024-11-27 17:10:16,2024-11,Entertainment,QR_Payment,In_Store,Mobile/Digital Payment,45.82,Failed,Low,Laptop,Wednesday,2,17,4,Fairview
2024-07-29 20:07:30,2024-07,Retail,Card,Online,Card/Bank Payment,154.36,Failed,Low,Laptop,Monday,0,20,3,Brandybrug
2024-11-04 12:22:49,2024-11,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,195.08,Failed,Low,Computer,Monday,0,12,4,Eastmoor
2024-07-06 14:17:53,2024-07,Telecom,Card,Online,Card/Bank Payment,388.0,Failed,Low,POS_Terminal,Saturday,5,14,3,Stonebridge
2025-02-03 23:11:08,2025-02,Retail,QR_Payment,In_Store,Mobile/Digital Payment,233.03,Failed,High,POS_Terminal,Monday,0,23,1,Riverton
2025-07-03 23:45:29,2025-07,Entertainment,Cryptocurrency,Online,Mobile/Digital Payment,491.74,Failed,Low,Computer,Thursday,3,23,3,Stonebridge
2025-04-11 09:44:32,2025-04,Retail,Virtual_Card,In_App,Mobile/Digital Payment,116.04,Failed,Low,Laptop,Friday,4,9,2,Stonebridge
2024-05-03 18:19:44,2024-05,Government Services,Virtual_Card,Online,Mobile/Digital Payment,447.71,Failed,Medium,POS_Terminal,Friday,4,18,2,Riverton
2025-08-06 06:04:26,2025-08,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,359.01,Failed,Medium,Mobile,Wednesday,2,6,3,Fairview
2024-08-30 11:43:09,2024-08,Government Services,Card,In_App,Card/Bank Payment,223.44,Failed,Low,Laptop,Friday,4,11,3,Eastmoor
2025-06-14 08:18:39,2025-06,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,267.15,Failed,Low,POS_Terminal,Saturday,5,8,2,Riverton
2025-05-16 12:09:20,2025-05,Government Services,Card,Online,Card/Bank Payment,110.34,Failed,Low,Computer,Friday,4,12,2,Stonebridge
2025-03-19 19:02:59,2025-03,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,185.4,Failed,Low,Computer,Wednesday,2,19,1,Brandybrug
2024-03-15 10:56:34,2024-03,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,232.32,Failed,Low,Laptop,Friday,4,10,1,Riverton
2024-06-09 04:56:21,2024-06,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,324.2,Failed,Medium,POS_Terminal,Sunday,6,4,2,Fairview
2024-06-07 14:09:28,2024-06,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,107.48,Failed,Medium,Mobile,Friday,4,14,2,Fairview
2024-12-30 02:06:59,2024-12,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,339.18,Failed,Medium,Computer,Monday,0,2,4,Johnsville
2025-04-06 06:24:24,2025-04,Retail,Virtual_Card,Online,Mobile/Digital Payment,399.14,Failed,Low,Mobile,Sunday,6,6,2,Stonebridge
2024-12-04 13:59:11,2024-12,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,319.31,Failed,Low,POS_Terminal,Wednesday,2,13,4,Kingsport
2025-01-18 20:47:05,2025-01,Retail,QR_Payment,In_Store,Mobile/Digital Payment,414.59,Failed,Low,POS_Terminal,Saturday,5,20,1,Fairview
2024-10-05 08:35:31,2024-10,Telecom,Card,In_App,Card/Bank Payment,168.14,Failed,Low,Laptop,Saturday,5,8,4,Brandybrug
2024-03-21 03:06:16,2024-03,Retail,Virtual_Card,In_App,Mobile/Digital Payment,453.86,Failed,Medium,Computer,Thursday,3,3,1,Fairview
2025-04-13 22:06:31,2025-04,Telecom,Cryptocurrency,In_Store,Mobile/Digital Payment,4.6,Failed,Low,Computer,Sunday,6,22,2,Riverton
2024-12-04 05:55:51,2024-12,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,235.5,Failed,Medium,POS_Terminal,Wednesday,2,5,4,Brandybrug
2025-07-27 11:29:03,2025-07,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,403.53,Failed,Medium,Laptop,Sunday,6,11,3,Brandybrug
2024-09-29 13:41:51,2024-09,Retail,Virtual_Card,Online,Mobile/Digital Payment,360.19,Failed,Low,Laptop,Sunday,6,13,3,Oakridge
2024-12-17 02:13:05,2024-12,Retail,Card,Online,Card/Bank Payment,196.33,Failed,High,Mobile,Tuesday,1,2,4,Oakridge
2025-02-07 10:16:02,2025-02,Entertainment,Card,In_Store,Card/Bank Payment,104.73,Failed,Low,Laptop,Friday,4,10,1,Westhaven
2025-08-23 20:00:24,2025-08,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,235.05,Failed,Medium,Computer,Saturday,5,20,3,Westhaven
2024-11-30 13:40:40,2024-11,Retail,Cryptocurrency,Online,Mobile/Digital Payment,12.58,Failed,Medium,POS_Terminal,Saturday,5,13,4,Riverton
2025-05-10 22:30:50,2025-05,Retail,QR_Payment,In_App,Mobile/Digital Payment,175.68,Failed,High,Laptop,Saturday,5,22,2,Stonebridge
2025-03-22 08:13:20,2025-03,Retail,Virtual_Card,Online,Mobile/Digital Payment,344.64,Failed,High,POS_Terminal,Saturday,5,8,1,Riverton
2024-04-11 13:41:28,2024-04,Retail,QR_Payment,In_App,Mobile/Digital Payment,195.11,Failed,Medium,Mobile,Thursday,3,13,2,Oakridge
2025-09-12 11:35:54,2025-09,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,297.11,Failed,Medium,Laptop,Friday,4,11,3,Kingsport
2024-10-02 13:12:33,2024-10,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,309.87,Failed,Medium,Mobile,Wednesday,2,13,4,Riverton
2024-02-14 20:41:03,2024-02,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,296.25,Failed,Medium,POS_Terminal,Wednesday,2,20,1,Fairview
2025-05-11 22:21:54,2025-05,Retail,QR_Payment,Online,Mobile/Digital Payment,387.49,Failed,Low,Computer,Sunday,6,22,2,Fairview
2024-09-13 07:12:37,2024-09,Telecom,Card,Online,Card/Bank Payment,195.05,Failed,High,POS_Terminal,Friday,4,7,3,Oakridge
2024-02-04 22:59:19,2024-02,Retail,Virtual_Card,Online,Mobile/Digital Payment,191.5,Failed,High,Computer,Sunday,6,22,1,Westhaven
2024-11-08 12:33:23,2024-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,328.88,Failed,Low,Unknown,Friday,4,12,4,Johnsville
2025-09-23 01:54:19,2025-09,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,287.7,Failed,Low,POS_Terminal,Tuesday,1,1,3,Oakridge
2025-09-04 13:31:37,2025-09,Government Services,Card,Online,Card/Bank Payment,451.57,Failed,Low,Mobile,Thursday,3,13,3,Oakridge
2025-04-12 17:24:30,2025-04,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,208.58,Failed,Medium,POS_Terminal,Saturday,5,17,2,Eastmoor
2025-02-04 11:56:42,2025-02,Retail,Card,In_App,Card/Bank Payment,170.03,Failed,Low,Laptop,Tuesday,1,11,1,Black Lake
2024-02-23 06:25:20,2024-02,Government Services,QR_Payment,Online,Mobile/Digital Payment,428.22,Failed,Unknown,Mobile,Friday,4,6,1,Stonebridge
2025-08-03 17:38:46,2025-08,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,304.19,Failed,Low,Mobile,Sunday,6,17,3,Riverton
2024-01-29 02:28:55,2024-01,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,336.25,Failed,Medium,Laptop,Monday,0,2,1,Westhaven
2024-03-04 06:58:13,2024-03,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,242.03,Failed,Low,Mobile,Monday,0,6,1,Brandybrug
2025-04-09 01:11:38,2025-04,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,477.16,Failed,Medium,Mobile,Wednesday,2,1,2,Stonebridge
2024-03-06 00:49:42,2024-03,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,381.44,Failed,Low,Computer,Wednesday,2,0,1,Fairview
2025-11-07 22:33:46,2025-11,Government Services,QR_Payment,Online,Mobile/Digital Payment,21.63,Failed,Medium,Laptop,Friday,4,22,4,Westhaven
2024-10-09 02:49:36,2024-10,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,225.03,Failed,Medium,Mobile,Wednesday,2,2,4,Johnsville
2025-06-20 07:57:49,2025-06,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,394.71,Failed,Low,Laptop,Friday,4,7,2,Eastmoor
2025-12-13 03:19:24,2025-12,Retail,QR_Payment,In_App,Mobile/Digital Payment,471.65,Failed,Low,Computer,Saturday,5,3,4,Johnsville
2024-04-01 13:26:10,2024-04,Retail,Card,In_Store,Card/Bank Payment,449.71,Failed,Low,Laptop,Monday,0,13,2,Fairview
2025-10-17 08:45:24,2025-10,Government Services,Card,In_Store,Card/Bank Payment,179.23,Failed,Low,POS_Terminal,Friday,4,8,4,Stonebridge
2025-09-04 01:57:08,2025-09,Retail,QR_Payment,In_App,Mobile/Digital Payment,408.18,Failed,Low,POS_Terminal,Thursday,3,1,3,Fairview
2025-10-19 08:09:47,2025-10,Retail,Cryptocurrency,Online,Mobile/Digital Payment,194.06,Failed,Low,POS_Terminal,Sunday,6,8,4,Riverton
2024-01-24 22:55:40,2024-01,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,421.43,Failed,Low,Mobile,Wednesday,2,22,1,Kingsport
2025-08-25 17:12:17,2025-08,Government Services,Card,In_App,Card/Bank Payment,373.83,Failed,Low,Mobile,Monday,0,17,3,Fairview
2025-01-23 00:31:56,2025-01,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,137.31,Failed,Low,Computer,Thursday,3,0,1,Riverton
2024-01-24 04:12:14,2024-01,Entertainment,QR_Payment,In_Store,Mobile/Digital Payment,414.49,Failed,Low,Mobile,Wednesday,2,4,1,Westhaven
2024-07-22 17:10:25,2024-07,Entertainment,Cryptocurrency,In_Store,Mobile/Digital Payment,342.44,Failed,Low,Computer,Monday,0,17,3,Kingsport
2024-04-20 00:43:33,2024-04,Retail,Digital_Wallet,Online,Mobile/Digital Payment,309.71,Failed,Low,Computer,Saturday,5,0,2,Westhaven
2025-12-06 00:46:26,2025-12,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,380.79,Failed,Low,Computer,Saturday,5,0,4,Stonebridge
2025-04-14 18:39:23,2025-04,Government Services,QR_Payment,Online,Mobile/Digital Payment,98.43,Failed,Low,POS_Terminal,Monday,0,18,2,Oakridge
2025-05-04 08:19:34,2025-05,Telecom,QR_Payment,In_App,Mobile/Digital Payment,336.48,Failed,Low,Computer,Sunday,6,8,2,Stonebridge
2024-04-10 13:37:48,2024-04,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,61.36,Failed,Low,POS_Terminal,Wednesday,2,13,2,Stonebridge
2024-01-07 02:51:23,2024-01,Entertainment,Cryptocurrency,In_App,Mobile/Digital Payment,135.76,Failed,Low,POS_Terminal,Sunday,6,2,1,Stonebridge
2024-10-14 01:25:43,2024-10,Retail,Virtual_Card,Online,Mobile/Digital Payment,23.36,Failed,Medium,Computer,Monday,0,1,4,Johnsville
2025-07-10 18:05:32,2025-07,Retail,QR_Payment,Online,Mobile/Digital Payment,90.48,Failed,Low,Computer,Thursday,3,18,3,Stonebridge
2025-10-07 13:36:57,2025-10,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,155.14,Failed,High,Mobile,Tuesday,1,13,4,Riverton
2025-10-21 14:41:57,2025-10,Retail,Card,Online,Card/Bank Payment,454.19,Failed,Low,Computer,Tuesday,1,14,4,Johnsville
2025-02-04 00:57:28,2025-02,Retail,Card,In_Store,Card/Bank Payment,480.38,Failed,Medium,Laptop,Tuesday,1,0,1,Brandybrug
2024-04-08 13:07:42,2024-04,Government Services,Card,In_Store,Card/Bank Payment,441.71,Failed,Medium,Computer,Monday,0,13,2,Johnsville
2025-09-07 19:25:46,2025-09,Retail,Card,In_Store,Card/Bank Payment,403.92,Failed,Medium,POS_Terminal,Sunday,6,19,3,Eastmoor
2025-06-12 21:09:19,2025-06,Government Services,Virtual_Card,In_App,Mobile/Digital Payment,344.9,Failed,Low,Mobile,Thursday,3,21,2,Stonebridge
2025-12-23 18:53:50,2025-12,Retail,Digital_Wallet,In_Store,Mobile/Digital Payment,311.73,Failed,Low,Mobile,Tuesday,1,18,4,Black Lake
2024-02-03 02:46:03,2024-02,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,82.15,Failed,Low,Computer,Saturday,5,2,1,Fairview
2025-08-09 06:52:29,2025-08,Retail,QR_Payment,In_App,Mobile/Digital Payment,181.45,Failed,Medium,POS_Terminal,Saturday,5,6,3,Brandybrug
2024-11-19 21:39:28,2024-11,Government Services,Cryptocurrency,Online,Mobile/Digital Payment,475.22,Failed,Medium,Laptop,Tuesday,1,21,4,Brandybrug
2024-09-01 07:57:28,2024-09,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,161.64,Failed,Medium,Mobile,Sunday,6,7,3,Oakridge
2025-08-11 03:44:07,2025-08,Retail,Card,Online,Card/Bank Payment,168.87,Failed,High,Laptop,Monday,0,3,3,Black Lake
2024-07-22 11:57:19,2024-07,Entertainment,Virtual_Card,In_Store,Mobile/Digital Payment,354.59,Failed,Medium,Laptop,Monday,0,11,3,Kingsport
2024-09-06 06:59:44,2024-09,Government Services,Virtual_Card,Online,Mobile/Digital Payment,361.76,Failed,Medium,Mobile,Friday,4,6,3,Eastmoor
2024-02-26 02:56:04,2024-02,Government Services,Virtual_Card,Online,Mobile/Digital Payment,302.48,Successful,Low,Computer,Monday,0,2,1,Brandybrug
2024-03-15 00:10:52,2024-03,Government Services,QR_Payment,Online,Mobile/Digital Payment,356.22,Successful,Low,Computer,Friday,4,0,1,Johnsville
2024-01-12 19:49:09,2024-01,Retail,QR_Payment,In_Store,Mobile/Digital Payment,178.38,Successful,Medium,POS_Terminal,Friday,4,19,1,Westhaven
2024-08-30 06:01:23,2024-08,Government Services,Card,Online,Card/Bank Payment,425.25,Successful,Low,Mobile,Friday,4,6,3,Eastmoor
2025-09-27 21:26:50,2025-09,Government Services,Cryptocurrency,In_App,Mobile/Digital Payment,83.15,Successful,High,POS_Terminal,Saturday,5,21,3,Black Lake
2025-08-02 16:15:30,2025-08,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,151.46,Successful,Medium,POS_Terminal,Saturday,5,16,3,Riverton
2025-09-24 00:53:42,2025-09,Government Services,Card,Online,Card/Bank Payment,262.22,Successful,Low,POS_Terminal,Wednesday,2,0,3,Brandybrug
2024-03-30 19:00:27,2024-03,Retail,Virtual_Card,In_App,Mobile/Digital Payment,109.46,Successful,Low,Laptop,Saturday,5,19,1,Kingsport
2025-03-29 02:49:58,2025-03,Retail,Digital_Wallet,Online,Mobile/Digital Payment,59.64,Successful,Low,Laptop,Saturday,5,2,1,Oakridge
2024-02-01 19:29:53,2024-02,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,225.78,Successful,Medium,Mobile,Thursday,3,19,1,Stonebridge
2025-03-07 12:40:44,2025-03,Retail,Virtual_Card,Online,Mobile/Digital Payment,4.18,Successful,High,Laptop,Friday,4,12,1,Riverton
2024-11-08 09:51:46,2024-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,481.22,Successful,Low,Laptop,Friday,4,9,4,Brandybrug
2025-09-03 15:00:50,2025-09,Government Services,Card,In_Store,Card/Bank Payment,429.5,Successful,Medium,POS_Terminal,Wednesday,2,15,3,Oakridge
2025-09-05 17:12:22,2025-09,Government Services,Virtual_Card,Online,Mobile/Digital Payment,354.45,Successful,High,Laptop,Friday,4,17,3,Riverton
2025-05-15 02:10:39,2025-05,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,380.48,Successful,Low,POS_Terminal,Thursday,3,2,2,Kingsport
2025-02-25 19:45:21,2025-02,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,327.06,Successful,Medium,Laptop,Tuesday,1,19,1,Kingsport
2025-03-25 03:53:02,2025-03,Retail,Cryptocurrency,In_App,Mobile/Digital Payment,155.33,Successful,High,Computer,Tuesday,1,3,1,Brandybrug
2024-04-01 22:14:09,2024-04,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,279.11,Successful,Low,POS_Terminal,Monday,0,22,2,Oakridge
2025-07-05 17:20:58,2025-07,Retail,QR_Payment,In_Store,Mobile/Digital Payment,313.33,Successful,Medium,Mobile,Saturday,5,17,3,Riverton
2025-03-26 00:30:15,2025-03,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,355.17,Successful,High,Computer,Wednesday,2,0,1,Eastmoor
2025-01-23 01:58:36,2025-01,Government Services,Card,In_Store,Card/Bank Payment,97.52,Successful,Medium,POS_Terminal,Thursday,3,1,1,Westhaven
2024-11-06 11:51:47,2024-11,Retail,Virtual_Card,Online,Mobile/Digital Payment,183.69,Successful,Low,Computer,Wednesday,2,11,4,Eastmoor
2025-10-09 08:37:04,2025-10,Retail,QR_Payment,Online,Mobile/Digital Payment,499.21,Successful,High,Computer,Thursday,3,8,4,Oakridge
2025-05-21 16:49:12,2025-05,Government Services,Virtual_Card,Online,Mobile/Digital Payment,427.63,Successful,Medium,Laptop,Wednesday,2,16,2,Westhaven
2025-10-21 20:17:29,2025-10,Telecom,Card,Online,Card/Bank Payment,38.42,Successful,Medium,Mobile,Tuesday,1,20,4,Black Lake
2024-08-27 02:08:15,2024-08,Retail,Virtual_Card,Online,Mobile/Digital Payment,250.2,Successful,Low,Mobile,Tuesday,1,2,3,Black Lake
2025-11-02 02:15:12,2025-11,Retail,Card,In_Store,Card/Bank Payment,412.93,Successful,Medium,Mobile,Sunday,6,2,4,Westhaven
2024-06-23 02:51:51,2024-06,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,306.94,Successful,Medium,POS_Terminal,Sunday,6,2,2,Westhaven
2024-05-20 23:32:24,2024-05,Retail,Card,In_App,Card/Bank Payment,381.08,Successful,Medium,Laptop,Monday,0,23,2,Brandybrug
2024-02-14 09:04:14,2024-02,Retail,Cryptocurrency,Online,Mobile/Digital Payment,219.98,Successful,Low,Computer,Wednesday,2,9,1,Riverton
2024-10-08 02:31:35,2024-10,Government Services,Digital_Wallet,In_App,Mobile/Digital Payment,384.34,Successful,High,POS_Terminal,Tuesday,1,2,4,Riverton
2024-08-27 10:16:46,2024-08,Telecom,Virtual_Card,Online,Mobile/Digital Payment,103.6,Successful,Low,POS_Terminal,Tuesday,1,10,3,Riverton
2024-11-11 13:59:52,2024-11,Retail,Cryptocurrency,Online,Mobile/Digital Payment,377.41,Successful,Low,Computer,Monday,0,13,4,Riverton
2025-01-24 02:28:05,2025-01,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,414.81,Successful,Medium,Laptop,Friday,4,2,1,Westhaven
2024-02-09 15:50:02,2024-02,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,419.99,Successful,High,POS_Terminal,Friday,4,15,1,Kingsport
2025-07-25 03:57:09,2025-07,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,309.89,Successful,High,Computer,Friday,4,3,3,Riverton
2025-10-15 23:15:31,2025-10,Government Services,QR_Payment,In_App,Mobile/Digital Payment,426.98,Successful,Low,Computer,Wednesday,2,23,4,Brandybrug
2024-07-15 15:45:42,2024-07,Government Services,Virtual_Card,In_Store,Mobile/Digital Payment,85.66,Successful,High,Mobile,Monday,0,15,3,Oakridge
2025-04-19 16:30:06,2025-04,Retail,Cryptocurrency,Online,Mobile/Digital Payment,167.05,Successful,Low,Laptop,Saturday,5,16,2,Oakridge
2025-11-04 08:10:47,2025-11,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,187.92,Successful,High,Laptop,Tuesday,1,8,4,Stonebridge
2025-03-26 18:25:53,2025-03,Retail,Card,In_App,Card/Bank Payment,300.82,Successful,Medium,Mobile,Wednesday,2,18,1,Black Lake
2025-01-03 17:23:44,2025-01,Retail,QR_Payment,Online,Mobile/Digital Payment,44.59,Successful,Medium,POS_Terminal,Friday,4,17,1,Kingsport
2025-10-13 05:29:13,2025-10,Retail,Digital_Wallet,Online,Mobile/Digital Payment,181.12,Successful,Medium,POS_Terminal,Monday,0,5,4,Eastmoor
2025-11-22 22:41:49,2025-11,Government Services,QR_Payment,In_App,Mobile/Digital Payment,324.21,Successful,Medium,POS_Terminal,Saturday,5,22,4,Eastmoor
2025-10-22 19:24:02,2025-10,Telecom,Digital_Wallet,In_App,Mobile/Digital Payment,310.05,Successful,Low,Mobile,Wednesday,2,19,4,Black Lake
2025-07-04 11:21:12,2025-07,Government Services,Card,In_Store,Card/Bank Payment,11.55,Successful,Low,POS_Terminal,Friday,4,11,3,Oakridge
2024-03-26 13:48:39,2024-03,Government Services,Card,In_App,Card/Bank Payment,488.4,Successful,High,POS_Terminal,Tuesday,1,13,1,Oakridge
2024-06-01 11:31:34,2024-06,Government Services,Virtual_Card,Online,Mobile/Digital Payment,132.53,Successful,Medium,Computer,Saturday,5,11,2,Westhaven
2025-02-14 04:35:21,2025-02,Retail,Card,In_Store,Card/Bank Payment,378.94,Successful,Low,Laptop,Friday,4,4,1,Westhaven
2024-01-23 12:28:28,2024-01,Entertainment,Virtual_Card,In_App,Mobile/Digital Payment,216.92,Successful,Medium,Mobile,Tuesday,1,12,1,Oakridge
2025-06-12 07:50:53,2025-06,Telecom,Cryptocurrency,In_Store,Mobile/Digital Payment,120.34,Successful,Medium,POS_Terminal,Thursday,3,7,2,Johnsville
2024-04-08 22:27:38,2024-04,Retail,QR_Payment,In_Store,Mobile/Digital Payment,299.51,Successful,Low,Computer,Monday,0,22,2,Eastmoor
2025-12-07 05:12:50,2025-12,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,5.48,Successful,Medium,Mobile,Sunday,6,5,4,Black Lake
2025-05-02 18:10:52,2025-05,Government Services,QR_Payment,Online,Mobile/Digital Payment,60.43,Successful,Low,POS_Terminal,Friday,4,18,2,Black Lake
2024-12-19 11:05:43,2024-12,Retail,QR_Payment,In_Store,Mobile/Digital Payment,221.24,Successful,Low,Computer,Thursday,3,11,4,Black Lake
2024-06-26 02:11:28,2024-06,Retail,QR_Payment,In_App,Mobile/Digital Payment,231.76,Successful,High,Computer,Wednesday,2,2,2,Black Lake
2025-11-05 04:15:29,2025-11,Government Services,Digital_Wallet,Online,Mobile/Digital Payment,93.17,Successful,Medium,Mobile,Wednesday,2,4,4,Westhaven
2025-03-06 08:49:08,2025-03,Government Services,Virtual_Card,Online,Mobile/Digital Payment,123.61,Successful,Low,POS_Terminal,Thursday,3,8,1,Fairview
2025-01-25 08:41:29,2025-01,Retail,QR_Payment,In_Store,Mobile/Digital Payment,444.49,Successful,Medium,Computer,Saturday,5,8,1,Eastmoor
2024-05-24 14:50:23,2024-05,Government Services,QR_Payment,In_Store,Mobile/Digital Payment,218.42,Successful,Medium,Computer,Friday,4,14,2,Fairview
2025-08-29 19:19:48,2025-08,Telecom,Digital_Wallet,In_Store,Mobile/Digital Payment,416.87,Successful,Medium,Mobile,Friday,4,19,3,Eastmoor
2024-06-19 01:25:41,2024-06,Retail,Digital_Wallet,In_App,Mobile/Digital Payment,179.75,Successful,High,Computer,Wednesday,2,1,2,Black Lake
2024-12-07 21:18:19,2024-12,Government Services,QR_Payment,Online,Mobile/Digital Payment,138.31,Successful,Medium,Unknown,Saturday,5,21,4,Brandybrug
2024-01-21 00:07:36,2024-01,Retail,Cryptocurrency,In_Store,Mobile/Digital Payment,108.29,Successful,Medium,Computer,Sunday,6,0,1,Brandybrug
2024-06-04 17:10:45,2024-06,Government Services,Digital_Wallet,In_Store,Mobile/Digital Payment,20.45,Successful,Low,POS_Terminal,Tuesday,1,17,2,Black Lake
2024-08-21 18:14:05,2024-08,Government Services,Card,Online,Card/Bank Payment,455.11,Successful,Low,Computer,Wednesday,2,18,3,Westhaven
2024-06-17 22:45:52,2024-06,Retail,Virtual_Card,In_Store,Mobile/Digital Payment,442.6,Successful,Low,Laptop,Monday,0,22,2,Riverton
2024-07-02 20:26:53,2024-07,Government Services,Card,In_Store,Card/Bank Payment,243.52,Successful,Medium,Laptop,Tuesday,1,20,3,Kingsport
2025-10-23 17:31:58,2025-10,Retail,Card,In_App,Card/Bank Payment,93.15,Successful,Low,Computer,Thursday,3,17,4,Stonebridge
2025-08-24 04:30:11,2025-08,Government Services,Card,Online,Card/Bank Payment,296.28,Successful,Medium,Mobile,Sunday,6,4,3,Stonebridge
2025-07-19 09:36:50,2025-07,Government Services,QR_Payment,In_App,Mobile/Digital Payment,422.64,Successful,Medium,POS_Terminal,Saturday,5,9,3,Riverton
2024-01-12 13:37:29,2024-01,Government Services,Cryptocurrency,In_Store,Mobile/Digital Payment,141.58,Successful,Low,Mobile,Friday,4,13,1,Black Lake
2025-01-31 10:56:14,2025-01,Telecom,QR_Payment,In_App,Mobile/Digital Payment,204.2,Successful,Medium,Mobile,Friday,4,10,1,Westhaven
